IdRegional;Municipio
5033;0 - LOS PATICOS - BOLIVAR
5034;0 - LOS PATIOS - CHOCO
5035;22097 - LOS PATIOS - NORTE DE SANTANDER
5036;0 - LOS PATOS - MAGDALENA
5037;0 - LOS PATOS - SUCRE
5038;4046 - LOS PENDALES - ATLANTICO
5039;0 - LOS PENOLES - ANTIOQUIA
5040;0 - LOS PENONES - BOLIVAR
5041;0 - LOS PEREA - CHOCO
5042;0 - LOS PEREZ - SUCRE
5043;5189 - LOS PINONES - BOLIVAR
5044;6065 - LOS PINOS - BOYACA
5045;0 - LOS PINOS - VALLE DEL CAUCA
5046;0 - LOS PLACERES - CORDOBA
5047;0 - LOS PLANES - VALLE DEL CAUCA
5048;0 - LOS POMOS - CALDAS
5049;16052 - LOS PONDORES - LA GUAJIRA
5050;0 - LOS POTREROS - ANTIOQUIA
5051;0 - LOS POZOS - CAQUETA
5052;0 - LOS POZOS - LA GUAJIRA
5053;0 - LOS POZOS - MAGDALENA
5054;0 - LOS POZOS - META
5055;0 - LOS PUENTES - CUNDINAMARCA
5056;0 - LOS RASTROJOS - CAUCA
5057;0 - LOS REMEDIOS - LA GUAJIRA
5058;0 - LOS RINCON - NORTE DE SANTANDER
5059;0 - LOS RIOS - HUILA
5060;0 - LOS ROBLES - CAUCA
5061;0 - LOS ROBLES - CUNDINAMARCA
5062;0 - LOS ROBLES - QUINDIO
5063;27168 - LOS ROBLES - SANTANDER
5064;0 - LOS ROSALES - QUINDIO
5065;0 - LOS SAHINOS - CORDOBA
5066;0 - LOS SALADOS - ANTIOQUIA
5067;27169 - LOS SANTOS - SANTANDER
5068;27290 - LOS SANTOS - SANTANDER
5069;0 - LOS SAUCES - BOYACA
5070;0 - LOS SECOS - CORDOBA
5071;0 - LOS SIATES - BOYACA
5072;11035 - LOS TUPES - CESAR
5073;0 - LOS UVALES - CAUCA
5074;10066 - LOS UVOS - CAUCA
5075;0 - LOS VADOS - NORTE DE SANTANDER
5076;0 - LOS VALLES - SANTANDER
5077;11036 - LOS VENADOS - CESAR
5078;0 - LOS VENADOS - CORDOBA
5079;0 - LOS VIDALES - CORDOBA
5080;0 - LOS YUNGAS - NARINO
5081;0 - LOTEO BANOY - CUNDINAMARCA
5082;0 - LOTEO LA PAZ - CUNDINAMARCA
5083;0 - LOTEO PEDRAZA - CUNDINAMARCA
5084;0 - LOURDES - CAUCA
5085;22063 - LOURDES - NORTE DE SANTANDER
5086;29081 - LOZANIA - TOLIMA
5087;0 - LOZANO TORRIJOS - NARINO
5088;0 - LUCAICAL - CESAR
5089;0 - LUCHA ADENTRO - TOLIMA
5090;0 - LUCHA AFUERA - TOLIMA
5091;0 - LUCHADERO - SANTANDER
5092;0 - LUCITANIA (CHURUYACO) - PUTUMAYO
5093;0 - LUIS AVELINO PEREZ - NARINO
5094;0 - LUIS VERO - NORTE DE SANTANDER
5095;0 - LUISA GARCIA - TOLIMA
5096;4013 - LURUACO - ATLANTICO
5097;0 - LUSITANIA - CAQUETA
5098;0 - LUSITANIA - VALLE DEL CAUCA
5099;0 - LUZ GRANDE LOS ANGELES - CAQUETA
5100;28045 - MACAJAN - SUCRE
5101;6067 - MACANAL - BOYACA
5102;27173 - MACARAVITA - SANTANDER
5103;21087 - MACAS - NARINO
5104;0 - MACAS CRUZ - NARINO
5105;5133 - MACAYEPOS - BOLIVAR
5106;0 - MACEDONIA - AMAZONAS
5107;5165 - MACEDONIA - BOLIVAR
5108;0 - MACEDONIA - CHOCO
5109;2083 - MACEO - ANTIOQUIA
5110;5107 - MACHADO - BOLIVAR
5111;0 - MACHADO - VALLE DEL CAUCA
5112;14084 - MACHETA - CUNDINAMARCA
5113;0 - MACHETON - SUCRE
5114;0 - MACHO NEGRO - QUINDIO
5115;35171 - MACHOBAYO - LA GUAJIRA
5116;0 - MACIEGAS - NORTE DE SANTANDER
5117;0 - MACO - NARINO
5118;0 - MACONDO - ANTIOQUIA
5119;0 - MACONDO - CHOCO
5120;0 - MACUANA - VAUPES
5121;0 - MADRE SECA - ANTIOQUIA
5122;0 - MADRE VIEJA - LA GUAJIRA
5123;0 - MADRE VIEJA - VALLE DEL CAUCA
5124;0 - MADREVIEJA - VALLE DEL CAUCA
5125;5097 - MADRID - BOLIVAR
5126;14085 - MADRID - CUNDINAMARCA
5127;0 - MADRIGAL - NARINO
5128;30113 - MADRIGAL - VALLE DEL CAUCA
5129;0 - MADRONAL - VALLE DEL CAUCA
5130;5038 - MAGANGUE - BOLIVAR
5131;0 - MAGUARE - CAQUETA
5132;21156 - MAGUI  (PAYAN) - NARINO
5133;5039 - MAHATES - BOLIVAR
5134;16011 - MAICAO - LA GUAJIRA
5135;21088 - MAICIRA - NARINO
5136;18038 - MAITO - HUILA
5137;0 - MAJAGUA - NARINO
5138;0 - MAJAGUAL - NARINO
5139;28046 - MAJAGUAL - SUCRE
5140;5143 - MAJAGUAS - BOLIVAR
5141;0 - MAJAYURA - LA GUAJIRA
5142;0 - MAJO - HUILA
5143;0 - MAKU - LA GUAJIRA
5144;29082 - MALABAR - TOLIMA
5145;0 - MALABER - NARINO
5146;27175 - MALAGA - SANTANDER
5147;5040 - MALAGANA - BOLIVAR
5148;0 - MALAGANA - CORDOBA
5149;0 - MALAGUITA - VALLE DEL CAUCA
5150;0 - MALAMBO - ANTIOQUIA
5151;4014 - MALAMBO - ATLANTICO
5152;0 - MALAMBO - SUCRE
5153;0 - MALENA - ANTIOQUIA
5154;21153 - MALLAMA  (PIEDRANCHA) - NARINO
5155;0 - MALNOMBRE - TOLIMA
5156;0 - MALPASO - SANTANDER
5157;0 - MALTA - TOLIMA
5158;14200 - MAMBITA - CUNDINAMARCA
5159;5155 - MAMONCITO - BOLIVAR
5160;12015 - MANAGRU - CHOCO
5161;32016 - MANAJUARE - VICHADA
5162;0 - MANANTIAL - CORDOBA
5163;0 - MANARE - CASANARE
5164;4015 - MANATI - ATLANTICO
5165;16012 - MANAURE - LA GUAJIRA
5166;11037 - MANAURE BALCON DEL CESAR - CESAR
5167;0 - MANCHAG - NARINO
5168;0 - MANDE - ANTIOQUIA
5169;11038 - MANDIGUILLA - CESAR
5170;5090 - MANDINGA - BOLIVAR
5171;0 - MANDINGA - CHOCO
5172;0 - MANDIVA - CAUCA
5173;0 - MANGA VIEJA - VALLE DEL CAUCA
5174;0 - MANGLAR - ANTIOQUIA
5175;0 - MANGLE - CORDOBA
5176;13105 - MANGUELITO - CORDOBA
5177;9017 - MANI - CASANARE
5178;7000 - MANIZALES - CALDAS
5179;0 - MANPUJAN - BOLIVAR
5180;2223 - MANRIQUE - ANTIOQUIA
5181;14086 - MANTA - CUNDINAMARCA
5182;0 - MANTAGORADAL - CORDOBA
5183;0 - MANTAGUA - HUILA
5184;0 - MANTEQUERA - BOLIVAR
5185;0 - MANUEL SUR - CUNDINAMARCA
5186;0 - MANUNGARA - CHOCO
5187;35173 - MANZANA - LA GUAJIRA
5188;7041 - MANZANARES - CALDAS
5189;0 - MANZANARES - CORDOBA
5190;0 - MANZANARES - NORTE DE SANTANDER
5191;0 - MANZANARES - SUCRE
5192;5196 - MANZANILLO DEL MAR - BOLIVAR
5193;0 - MAPACHICO - NARINO
5194;21180 - MAPACHICO - NARINO
5195;0 - MAPACHICO ALTO - NARINO
5196;0 - MAPACHICO BAJO - NARINO
5197;0 - MAPACHICO CENTRO - NARINO
5198;0 - MAPACHICO SAN JOSE - NARINO
5199;20039 - MAPIRIPAN - META
5200;15008 - MAPIRIPANA - GUAINIA
5201;0 - MAPOY - ARAUCA
5202;0 - MAQUENCAL - CORDOBA
5203;0 - MARACAIBO - CAQUETA
5204;0 - MARACAIBO - META
5205;0 - MARACAIBO - NORTE DE SANTANDER
5206;0 - MARACAIBO - TOLIMA
5207;0 - MARACAIBO - VALLE DEL CAUCA
5208;0 - MARACAYO - CORDOBA
5209;0 - MARANDUA - VICHADA
5210;0 - MARANGUAY - NARINO
5211;0 - MARANONAL - CORDOBA
5212;0 - MARAPRA - CALDAS
5213;0 - MARCELLA - NARINO
5214;0 - MARFIL - BOYACA
5215;5041 - MARGARITA - BOLIVAR
5216;0 - MARGEN DERECHA DE CAMPO ALEGRE - CORDOBA
5217;0 - MARGEN DERECHA DE PUERTO CORDOBA - CORDOBA
5218;0 - MARGEN IZQUIERDA DE CAMPO ALEGRE - CORDOBA
5219;0 - MARGEN IZQUIERDA DE PUERTO CORDOBA - CORDOBA
5220;2237 - MARGENTO - ANTIOQUIA
5221;0 - MARIA ANTONIA - MAGDALENA
5222;0 - MARIA AUXILIADORA - ANTIOQUIA
5223;5042 - MARIA LA BAJA - BOLIVAR
5224;11039 - MARIANGOLA - CESAR
5225;0 - MARIMBA - CORDOBA
5226;2084 - MARINILLA - ANTIOQUIA
5227;6068 - MARIPI - BOYACA
5228;0 - MARIQUITA - NORTE DE SANTANDER
5229;29083 - MARIQUITA - TOLIMA
5230;0 - MARKETALIA (PALOMINITO) - MAGDALENA
5231;7042 - MARMATO - CALDAS
5232;0 - MARMATO TARABITA - CAUCA
5233;0 - MARQUES - CAUCA
5234;7043 - MARQUETALIA - CALDAS
5235;0 - MARQUEZ - BOLIVAR
5236;0 - MARQUEZ - CAUCA
5237;0 - MARQUEZ - CESAR
5238;0 - MARQUEZA - CHOCO
5239;0 - MARRALU - CORDOBA
5240;0 - MARRIAGA - CHOCO
5241;0 - MARSELLA - ANTIOQUIA
5242;0 - MARSELLA - CAUCA
5243;0 - MARSELLA - CORDOBA
5244;25018 - MARSELLA - RISARALDA
5245;0 - MARTA - SANTANDER
5246;0 - MARTANA - ANTIOQUIA
5247;4045 - MARTILLO - ATLANTICO
5248;0 - MARTILLO - CORDOBA
5249;0 - MARTIN - NARINO
5250;0 - MARTIN PEREZ - NARINO
5251;0 - MARTINETE - MAGDALENA
5252;13104 - MARTINEZ - CORDOBA
5253;0 - MARTINEZ - TOLIMA
5254;13096 - MARTINICA - CORDOBA
5255;7044 - MARULANDA - CALDAS
5256;0 - MASCARAY - NARINO
5257;13081 - MATA DE CANA - CORDOBA
5258;0 - MATA DE CANA - MAGDALENA
5259;0 - MATA DE CANA - RISARALDA
5260;0 - MATA DE CANA - SUCRE
5261;0 - MATA DE FIQUE - CESAR
5262;0 - MATA DE GUADUA - ANTIOQUIA
5263;0 - MATA DE GUADUA - RISARALDA
5264;0 - MATA DE MAIZ - CORDOBA
5265;0 - MATA DE PLATANO - CUNDINAMARCA
5266;0 - MATA REDONDA - SANTANDER
5267;0 - MATADERO - ANTIOQUIA
5268;0 - MATAJE - NARINO
5269;0 - MATAMOROS - CORDOBA
5270;27176 - MATANZA - SANTANDER
5271;0 - MATAPALO - VALLE DEL CAUCA
5272;0 - MATARE - CHOCO
5273;0 - MATARREDONDA - CAUCA
5274;0 - MATAVEN - VICHADA
5275;0 - MATECANA - ARAUCA
5276;0 - MATECANA - CAUCA
5277;0 - MATEGUADUA - CAQUETA
5278;0 - MATEGUADUA - VALLE DEL CAUCA
5279;13103 - MATEO GOMEZ - CORDOBA
5280;0 - MATEO PEREZ - SUCRE
5281;0 - MATEO RICO - HUILA
5282;8021 - MATICURU - CAQUETA
5283;16039 - MATITAS - LA GUAJIRA
5284;21089 - MATITUY - NARINO
5285;0 - MATIYURE - VICHADA
5286;5147 - MATUYA - BOLIVAR
5287;14193 - MAYA - CUNDINAMARCA
5288;0 - MAYA - MAGDALENA
5289;16036 - MAYAPO - LA GUAJIRA
5290;35172 - MAYAPO - LA GUAJIRA
5291;0 - MAYASQUER - NARINO
5292;0 - MAYORIA - CORDOBA
5293;0 - MAYORQUIN - VALLE DEL CAUCA
5294;0 - MAYOYOGUE - PUTUMAYO
5295;10067 - MAZAMORRAS - CAUCA
5296;0 - MAZAMORRERO - CAUCA
5297;0 - MECANA - CHOCO
5298;2000 - MEDELLIN - ANTIOQUIA
5299;20017 - MEDELLIN DEL ARIARI - META
5300;11040 - MEDIA LUNA - CESAR
5301;19035 - MEDIA LUNA - MAGDALENA
5302;0 - MEDIA NARANJA - CAUCA
5303;0 - MEDIA SOMBRA - SUCRE
5304;0 - MEDIACANOA - VALLE DEL CAUCA
5305;14087 - MEDINA - CUNDINAMARCA
5306;12061 - MEDIO ATRATO - CHOCO
5307;12062 - MEDIO BAUDO (BOCA DE PEPE) - CHOCO
5308;0 - MEDIO RANCHO - CORDOBA
5309;12054 - MEDIO SAN JUAN (ANDAGOYA) - CHOCO
5310;0 - MEJIA - NARINO
5311;0 - MEJICO - BOLIVAR
5312;0 - MEJOR ESQUINA - CORDOBA
5313;0 - MELCHO - CAUCA
5314;0 - MELCHOR - CAUCA
5315;29084 - MELGAR - TOLIMA
5316;0 - MELGAS - CUNDINAMARCA
5317;0 - MEMBRILLAL - ANTIOQUIA
5318;0 - MEMBRILLAL - QUINDIO
5319;5146 - MENCHIQUEJO - BOLIVAR
5320;19036 - MENCHIQUEJO - MAGDALENA
5321;0 - MENDEZ - CAUCA
5322;29085 - MENDEZ - TOLIMA
5323;0 - MENESES DE HURTADO - NARINO
5324;10068 - MERCADERES - CAUCA
5325;0 - MERCADILLO - SANTANDER
5326;6063 - MERCEDES - BOYACA
5327;0 - MERCEDES - NARINO
5328;0 - MERCENARIO - CUNDINAMARCA
5329;0 - MERCHAN - BOYACA
5330;0 - MERIZALDE PORVENIR - NARINO
5331;0 - MESA - BOLIVAR
5332;0 - MESA DE LOS REYES - CUNDINAMARCA
5333;27177 - MESA DE LOS SANTOS - SANTANDER
5334;0 - MESA DE POLE - TOLIMA
5335;0 - MESA DEL TRAPICHE - HUILA
5336;0 - MESA FERNANDEZ - META
5337;0 - MESA RICA - NORTE DE SANTANDER
5338;0 - MESA RUITOQUE - SANTANDER
5339;0 - MESALLANA - NORTE DE SANTANDER
5340;0 - MESAS DEL SABALITO - PUTUMAYO
5341;29087 - MESAS SAN JUAN - TOLIMA
5342;0 - MESETA SAN RAFAEL - SANTANDER
5343;20036 - MESETAS - META
5344;0 - MESITAS - HUILA
5345;0 - MESITAS - NORTE DE SANTANDER
5346;29088 - MESONES - TOLIMA
5347;2085 - MESOPOTAMIA - ANTIOQUIA
5348;0 - MESOPOTAMIA - CHOCO
5349;0 - MESTIZAL - ANTIOQUIA
5350;30115 - MESTIZAL - VALLE DEL CAUCA
5351;0 - MEUSA - CUNDINAMARCA
5352;0 - MIALO - NARINO
5353;0 - MICHAMBE - CAUCA
5354;0 - MICO AHUMADO - BOLIVAR
5355;0 - MICOS - ANTIOQUIA
5356;0 - MIEL DE ABEJAS - NARINO
5357;0 - MIELON - META
5358;0 - MIGUEL NULPI - NARINO
5359;0 - MILAGRO - ARAUCA
5360;0 - MILAGRO Y PLAYITA - BOYACA
5361;0 - MILAGROS - NARINO
5362;8008 - MILAN - CAQUETA
5363;46 - MINA RICA - CALDAS
5364;0 - MINA VIEJA - ANTIOQUIA
5365;2189 - MINAS - ANTIOQUIA
5366;0 - MINAS - BOYACA
5367;0 - MINAS - CESAR
5368;0 - MINAS - CUNDINAMARCA
5369;0 - MINAS - HUILA
5370;0 - MINAS DEL VAPOR - ANTIOQUIA
5371;0 - MINASAL - CUNDINAMARCA
5372;19037 - MINCA - MAGDALENA
5373;0 - MINDA - NARINO
5374;0 - MINDALA - CAUCA
5375;10030 - MINGO - CAUCA
5376;16044 - MINGUEO - LA GUAJIRA
5377;0 - MINITAS - CALDAS
5378;0 - MINUTO DE DIOS - ANTIOQUIA
5379;0 - MINUTO DE DIOS - CAUCA
5380;0 - MINUTO DE DIOS - CORDOBA
5381;0 - MIRACOTES - NORTE DE SANTANDER
5382;0 - MIRADOR - ANTIOQUIA
5383;0 - MIRADOR - ATLANTICO
5384;0 - MIRADOR - META
5385;0 - MIRAFLOR - CAUCA
5386;6069 - MIRAFLORES - BOYACA
5387;7078 - MIRAFLORES - CALDAS
5388;0 - MIRAFLORES - CAUCA
5389;17002 - MIRAFLORES - GUAVIARE
5390;0 - MIRAFLORES - HUILA
5391;0 - MIRAFLORES - NARINO
5392;0 - MIRAFLORES - NORTE DE SANTANDER
5393;0 - MIRAFLORES - SUCRE
5394;31001 - MIRAFLORES - VALLE DEL CAUCA
5395;0 - MIRALINDO - RISARALDA
5396;0 - MIRALINDO - SANTANDER
5397;0 - MIRAMAR - CAQUETA
5398;0 - MIRAMAR - CORDOBA
5399;0 - MIRAMAR - SUCRE
5400;10069 - MIRANDA - CAUCA
5401;30208 - MIRANDA - VALLE DEL CAUCA
5402;0 - MIRAPALMA - NARINO
5403;0 - MIRAVALLE - CALDAS
5404;0 - MIRAVALLE - PUTUMAYO
5405;0 - MIRAVALLE - VALLE DEL CAUCA
5406;0 - MIRAVALLE DAPA - VALLE DEL CAUCA
5407;0 - MIRAVALLE NORTE - VALLE DEL CAUCA
5408;0 - MIRAVALLES - META
5409;30116 - MIRAVALLES - VALLE DEL CAUCA
5410;1004 - MIRITI - AMAZONAS
5411;1015 - MIRITI-PARANA-(CAMPOAMOR)- (Cor. Dptal.) - AMAZONAS
5412;0 - MIROLINDO - CASANARE
5413;0 - MIROLINDO - GUAVIARE
5414;0 - MISIJUAY - SANTANDER
5415;25019 - MISTRATO - RISARALDA
5416;31000 - MITU Dec. 1666/74 - VAUPES
5417;0 - MOCAGUA - AMAZONAS
5418;0 - MOCHA - SUCRE
5419;13038 - MOCHILAS - CORDOBA
5420;23000 - MOCOA - PUTUMAYO
5421;0 - MOCONDINO - NARINO
5422;0 - MOCUARE - GUAVIARE
5423;0 - MODIN - VALLE DEL CAUCA
5424;27180 - MOGOTES - SANTANDER
5425;0 - MOHECHIZA ALTO - NARINO
5426;0 - MOHECHIZA BAJO - NARINO
5427;28103 - MOJANITA - SUCRE
5428;10070 - MOJARRAS - CAUCA
5429;0 - MOJAUDO - CHOCO
5430;0 - MOJONES - ANTIOQUIA
5431;27181 - MOLAGAVITA - SANTANDER
5432;0 - MOLENILLO - ANTIOQUIA
5433;0 - MOLINA - CESAR
5434;0 - MOLINA - CORDOBA
5435;4035 - MOLINERO - ATLANTICO
5436;0 - MOLINERO - SUCRE
5437;0 - MOLLEJONES - CALDAS
5438;13039 - MOMIL - CORDOBA
5439;5043 - MOMPOS - BOLIVAR
5440;0 - MONACO - SUCRE
5441;10071 - MONDOMO - CAUCA
5442;0 - MONGON - NARINO
5443;6070 - MONGUA - BOYACA
5444;6071 - MONGUI - BOYACA
5445;0 - MONGUI - HUILA
5446;16032 - MONGUI - LA GUAJIRA
5447;0 - MONILLA AMENA - AMAZONAS
5448;6072 - MONIQUIRA - BOYACA
5449;13079 - MONITOS - CORDOBA
5450;0 - MONJAS - SANTANDER
5451;0 - MONONGUETE - CAQUETA
5452;0 - MONOPAMBA - NARINO
5453;5111 - MONROY - BOLIVAR
5454;0 - MONSERRATE - ARAUCA
5455;0 - MONSERRATE - BOYACA
5456;0 - MONSERRATE - CAQUETA
5457;18039 - MONSERRATE - HUILA
5458;0 - MONTANA DEL TOTUMO - CASANARE
5459;0 - MONTANAS DE LINARES - CUNDINAMARCA
5460;8007 - MONTANITA - CAQUETA
5461;0 - MONTANITA - HUILA
5462;0 - MONTANITAS - VALLE DEL CAUCA
5463;0 - MONTANITAS (ALTO Y BAJO) - VALLE DEL CAUCA
5464;0 - MONTANO - CHOCO
5465;0 - MONTE ALTO FRONTERA - NARINO
5466;13113 - MONTE BLANCO - CORDOBA
5467;0 - MONTE DE VENADO - ANTIOQUIA
5468;0 - MONTE GRANDE - VALLE DEL CAUCA
5469;0 - MONTE HERMOSO - VALLE DEL CAUCA
5470;0 - MONTEALEGRE - CUNDINAMARCA
5471;0 - MONTEARROYO CONDOMINIO - SANTANDER
5472;0 - MONTEAZUL - VALLE DEL CAUCA
5473;2086 - MONTEBELLO - ANTIOQUIA
5474;0 - MONTEBELLO - META
5475;0 - MONTEBELLO - SANTANDER
5476;0 - MONTEBELLO - VALLE DEL CAUCA
5477;7045 - MONTEBONITO - CALDAS
5478;0 - MONTEBRAVO - CHOCO
5479;0 - MONTECILLO - CUNDINAMARCA
5480;0 - MONTECITOS - CESAR
5481;5083 - MONTECRISTO - BOLIVAR
5482;0 - MONTECRISTO - NORTE DE SANTANDER
5483;0 - MONTEFRIO - ANTIOQUIA
5484;0 - MONTEFRIO - TOLIMA
5485;0 - MONTEGRANDE - ANTIOQUIA
5486;0 - MONTEGRANDE - SUCRE
5487;13040 - MONTELIBANO - CORDOBA
5488;0 - MONTELORO - TOLIMA
5489;30117 - MONTELORO - VALLE DEL CAUCA
5490;0 - MONTELORO (LA JOSEFINA) - ANTIOQUIA
5491;24011 - MONTENEGRO - QUINDIO
5492;13000 - MONTERIA - CORDOBA
5493;0 - MONTERO BAJO - BOYACA
5494;0 - MONTERRALO - CASANARE
5495;0 - MONTERREDONDO - CAUCA
5496;0 - MONTERREDONDO - CUNDINAMARCA
5497;0 - MONTERREDONDO - NORTE DE SANTANDER
5498;0 - MONTERREY - BOLIVAR
5499;9008 - MONTERREY - CASANARE
5500;0 - MONTERREY - PUTUMAYO
5501;0 - MONTERREY - VALLE DEL CAUCA
5502;19079 - MONTERRUBIO - MAGDALENA
5503;30118 - MONTEZUMA - VALLE DEL CAUCA
5504;20043 - MONTFORT - META
5505;0 - MONTOSO - TOLIMA
5506;0 - MORALES - BOLIVAR
5507;10072 - MORALES - CAUCA
5508;5044 - MORALES  - BOLIVAR
5509;0 - MORALES OLAYA - NARINO
5510;0 - MORALITO - CORDOBA
5511;0 - MORALITO - SUCRE
5512;0 - MORASURCO - NARINO
5513;6073 - MORCA - BOYACA
5514;0 - MORCOTE - BOYACA
5515;0 - MORDISCO - ARAUCA
5516;8009 - MORELIA - CAQUETA
5517;0 - MORELIA - HUILA
5518;0 - MORELIA - RISARALDA
5519;30119 - MORELIA - VALLE DEL CAUCA
5520;0 - MORENEROS - LA GUAJIRA
5521;0 - MORETA - RISARALDA
5522;9026 - MORICHAL - CASANARE
5523;0 - MORICHAL - VAUPES
5524;15009 - MORICHAL NUEVO - GUAINIA
5525;0 - MORINDO - CORDOBA
5526;0 - MORINDO CENTRAL - CORDOBA
5527;0 - MORINDO LA UNION - CORDOBA
5528;0 - MORINDO SANTA CRUZ - CORDOBA
5529;0 - MORINDO SANTANA - CORDOBA
5530;11041 - MORRINSON (B. MILITAR) - CESAR
5531;0 - MORRIS LANDING - SAN ANDRES Y PROVIDENCIA
5532;7046 - MORRITOS - CALDAS
5533;0 - MORRO - ANTIOQUIA
5534;0 - MORRO AZUL - VALLE DEL CAUCA
5535;0 - MORRO COLORADO - CUNDINAMARCA
5536;28047 - MORROA - SUCRE
5537;0 - MORROCOICITO - CORDOBA
5538;13041 - MORROCOY - CORDOBA
5539;0 - MORRON - ANTIOQUIA
5540;0 - MORROPELON - ANTIOQUIA
5541;0 - MORTINAL - BOYACA
5542;0 - MOSCOPAN - CAUCA
5543;0 - MOSCOPAN - HUILA
5544;0 - MOSOCO - CAUCA
5545;0 - MOSQUERA - CAUCA
5546;14088 - MOSQUERA - CUNDINAMARCA
5547;21091 - MOSQUERA - NARINO
5548;6074 - MOTAVITA - BOYACA
5549;0 - MOTILON - HUILA
5550;0 - MOTILON - NARINO
5551;0 - MOTOLDO - CHOCO
5552;0 - MOUCHIA - SANTANDER
5553;0 - MOYANO - CUNDINAMARCA
5554;30120 - MOZAMBIQUE - VALLE DEL CAUCA
5555;0 - MUCURAS - CESAR
5556;21092 - MUELLAMUES - NARINO
5557;0 - MUELLE VELASQUEZ - BOYACA
5558;0 - MUESAS - NARINO
5559;0 - MUESES - NARINO
5560;30121 - MULALO - VALLE DEL CAUCA
5561;2087 - MULATOS - ANTIOQUIA
5562;0 - MULATOS - NARINO
5563;0 - MULTIETNICA - AMAZONAS
5564;0 - MUMBARADO - CHOCO
5565;12069 - MUMBU - CHOCO
5566;0 - MUNAMBI - NARINO
5567;0 - MUNCHIQUE - CAUCA
5568;0 - MUNDO LOMA - NARINO
5569;0 - MUNDO NUEVO - BOLIVAR
5570;0 - MUNDO NUEVO - BOYACA
5571;0 - MUNDO NUEVO - RISARALDA
5572;0 - MUNDONUEVO - CUNDINAMARCA
5573;0 - MUNGIDO - CHOCO
5574;0 - MUNGUIA - BOLIVAR
5575;0 - MUNGUIDO - CHOCO
5576;0 - MURCA - CUNDINAMARCA
5577;0 - MURCIELAGO - NARINO
5578;0 - MURGUEITIO - CAUCA
5579;0 - MURIBA - BOLIVAR
5580;19038 - MURILLO - MAGDALENA
5581;0 - MURILLO - QUINDIO
5582;29089 - MURILLO - TOLIMA
5583;2156 - MURINDO - ANTIOQUIA
5584;0 - MURRAPAL - ANTIOQUIA
5585;0 - MURRAPAL - VALLE DEL CAUCA
5586;0 - MURRI - ANTIOQUIA
5587;16042 - MUSHAISA - LA GUAJIRA
5588;0 - MUSINGA - ANTIOQUIA
5589;2088 - MUTATA - ANTIOQUIA
5590;0 - MUTIS - CHOCO
5591;22064 - MUTISCUA - NORTE DE SANTANDER
5592;6076 - MUZO - BOYACA
5593;0 - NABUGA - CHOCO
5594;11080 - NABUSIMAKE (SAN SEBASTIAN) - CESAR
5595;0 - NAMBI - NARINO
5596;0 - NANGAN - NARINO
5597;5176 - NANGUMA - BOLIVAR
5598;0 - NANSALBID - NARINO
5599;0 - NAPIPI - CHOCO
5600;0 - NAPOLES - CAQUETA
5601;0 - NARANJAL - CORDOBA
5602;0 - NARANJAL - CUNDINAMARCA
5603;18040 - NARANJAL - HUILA
5604;0 - NARANJAL - NARINO
5605;0 - NARANJAL - RISARALDA
5606;0 - NARANJAL - SUCRE
5607;30122 - NARANJAL - VALLE DEL CAUCA
5608;0 - NARANJALES - AMAZONAS
5609;0 - NARANJALES - RISARALDA
5610;0 - NARANJITO - PUTUMAYO
5611;0 - NARANJITOS - SANTANDER
5612;0 - NARAPAY - BOYACA
5613;0 - NARICES (PUERTO GARZA) - ANTIOQUIA
5614;2089 - NARINO - ANTIOQUIA
5615;6077 - NARINO - BOYACA
5616;13042 - NARINO - CORDOBA
5617;14167 - NARINO - CUNDINAMARCA
5618;21093 - NARINO - NARINO
5619;21177 - NARINO - NARINO
5620;28082 - NARINO - SUCRE
5621;30123 - NARINO - VALLE DEL CAUCA
5622;0 - NARINO GICRILLAL - NARINO
5623;18041 - NATAGA - HUILA
5624;29090 - NATAGAIMA - TOLIMA
5625;0 - NATALA - CAUCA
5626;0 - NAUCA - CHOCO
5627;30209 - NAVARRO - VALLE DEL CAUCA
5628;0 - NAZARETH - AMAZONAS
5629;0 - NAZARETH - BOGOTA
5630;6157 - NAZARETH - BOYACA
5631;35574 - NAZARETH - CUNDINAMARCA
5632;16019 - NAZARETH - LA GUAJIRA
5633;0 - NAZATE - NARINO
5634;2091 - NECHI - ANTIOQUIA
5635;2090 - NECOCLI - ANTIOQUIA
5636;0 - NEGAVITA - NORTE DE SANTANDER
5637;0 - NEGRIA - CHOCO
5638;0 - NEGRITO - NARINO
5639;7047 - NEIRA - CALDAS
5640;21173 - NEIRA - NARINO
5641;0 - NEIRA SANTA ANA - NARINO
5642;18000 - NEIVA - HUILA
5643;28048 - NEIVA - SUCRE
5644;0 - NEME - TOLIMA
5645;14090 - NEMOCON - CUNDINAMARCA
5646;0 - NENDO - ANTIOQUIA
5647;0 - NERETE - NARINO
5648;5118 - NERVITI - BOLIVAR
5649;0 - NEUDO - ANTIOQUIA
5650;0 - NICANOR VALENCIA - NARINO
5651;0 - NICOLAS RAMOS HIDALGO - VALLE DEL CAUCA
5652;14091 - NILO - CUNDINAMARCA
5653;0 - NILO - HUILA
5654;14092 - NIMAIMA - CUNDINAMARCA
5655;0 - NIPORDU - CHOCO
5656;0 - NO HAY COMO DIOS - BOLIVAR
5657;0 - NO HAY COMO DIOS - CORDOBA
5658;12047 - NOANAMA - CHOCO
5659;10157 - NOANAMITO - CAUCA
